age,fnlwgt,capital-gain,educational-num,hours-per-week,target
61,36671,0,9,50,0
34,347166,0,16,50,1
48,302612,0,14,40,0
45,297676,0,12,40,0
32,229051,0,10,40,0
47,33114,0,7,50,0
22,437161,0,9,40,0
45,101825,0,9,45,0
35,196373,0,13,45,1
53,268545,0,9,40,0
44,196234,0,5,55,0
35,164193,0,10,40,0
20,47678,0,9,40,0
49,447554,7688,13,40,1
31,226696,0,9,50,1
47,140219,0,9,40,0
19,393712,0,9,20,0
54,28683,4386,9,41,1
37,198841,0,13,50,1
22,233955,14344,13,40,1
45,129371,0,5,40,0
18,232024,0,7,55,0
23,34113,0,9,45,0
26,195067,0,13,40,0
49,119904,7688,13,30,1
62,182998,0,4,10,0
43,212894,0,10,40,0
18,150817,0,9,20,0
44,183829,0,13,38,0
23,115458,0,10,40,0
23,82067,0,11,40,0
22,199419,0,9,40,0
38,197711,0,6,40,0
32,124187,0,5,40,0
56,398067,0,9,40,0
27,134566,0,9,40,0
80,227210,9386,13,40,1
47,355978,0,16,45,0
45,86618,0,14,50,1
43,45975,0,8,40,0
38,32528,0,10,40,1
65,172348,0,9,20,0
35,180686,3137,9,40,0
27,89813,0,9,40,0
35,162651,0,13,40,0
35,26987,0,13,45,0
37,167415,0,15,60,1
31,37284,0,10,40,0
27,446947,0,13,55,0
25,108505,0,9,45,0
39,28572,0,9,48,0
21,180339,0,10,45,0
27,93206,0,10,40,0
41,139916,0,11,84,0
43,84924,0,10,44,1
47,101204,4064,10,40,0
33,117963,0,9,55,0
50,23686,0,10,35,1
58,35551,0,13,70,1
23,406641,0,10,18,0
20,174391,0,9,40,0
28,110981,0,10,40,0
41,38876,0,11,60,0
28,215955,0,9,40,0
77,117898,0,13,50,1
60,27037,0,9,40,1
67,190661,7896,16,50,1
31,404062,0,6,55,1
31,132705,0,9,50,0
42,33155,0,9,45,0
32,732102,0,13,40,0
32,189461,0,9,60,0
27,163942,0,9,35,0
57,103403,0,3,40,0
44,222703,0,4,40,0
30,298871,0,14,45,1
20,254025,0,10,40,0
54,93605,0,9,40,1
22,97508,0,9,50,0
19,159796,0,10,12,0
55,147098,0,9,60,1
34,304030,0,9,40,0
25,279667,0,6,45,0
59,246262,0,10,40,1
70,298470,0,13,30,0
52,145166,15024,13,55,1
47,236805,0,10,60,0
42,162140,7298,13,45,1
54,159755,0,10,40,1
55,254627,0,9,40,0
50,78923,0,9,40,1
66,71075,0,10,55,0
35,188069,0,13,60,1
17,270942,0,3,48,0
18,294605,0,10,12,0
43,83348,0,9,60,0
42,33895,0,13,40,0
26,302603,0,9,45,0
52,287927,15024,9,40,1
46,140644,0,9,50,0
21,228649,0,9,40,0
58,206814,7688,13,50,1
20,115824,0,7,40,0
27,29261,0,12,42,0
78,212660,0,7,10,0
34,236318,0,9,40,0
38,275223,7688,13,40,1
27,118598,0,9,35,0
26,182390,0,7,40,0
67,24968,0,5,40,0
44,143104,0,10,38,1
44,138975,0,9,55,0
26,276075,0,10,40,0
44,123983,0,13,40,0
36,181322,0,13,45,0
37,193689,0,11,42,1
37,166744,0,9,20,0
33,155475,0,9,40,0
30,196385,15024,13,35,1
51,199995,0,5,50,1
26,75654,0,9,40,0
50,50459,0,9,42,1
42,29320,0,13,40,0
43,193490,0,4,45,0
39,195843,0,11,40,0
48,141511,0,14,40,1
43,64631,0,9,40,0
33,123291,0,9,84,1
21,154235,0,10,35,0
64,256019,0,14,35,0
29,87745,0,10,60,0
37,259089,0,13,40,0
41,518030,0,13,40,0
33,187203,0,13,50,0
34,255693,0,9,20,0
35,135436,0,15,50,1
34,181372,0,7,23,0
28,109621,0,12,40,0
58,105060,0,10,37,0
25,632834,0,9,40,0
33,281685,0,11,40,0
63,122442,0,10,48,0
24,197387,0,9,40,0
43,290660,0,12,30,0
50,46401,0,13,50,0
32,26543,0,10,40,1
23,126945,0,13,40,0
31,94235,0,13,46,0
34,23940,0,10,40,0
23,95989,0,10,30,0
64,172768,0,9,40,0
36,128876,0,6,40,0
51,168660,0,7,40,0
50,104849,0,15,40,0
37,97986,0,12,68,0
52,198824,0,11,35,0
40,140915,0,13,40,1
40,34007,0,9,70,1
45,235431,0,9,40,0
45,359808,0,12,40,0
20,408988,594,10,24,0
48,247053,0,10,40,0
45,139268,0,13,60,1
34,274577,0,9,40,0
58,220789,0,13,45,0
48,196707,99999,16,60,1
49,197038,0,13,50,1
20,367240,0,10,20,0
41,111232,0,10,50,0
49,94342,0,13,60,0
21,183789,0,9,40,0
30,185590,0,13,40,0
35,433602,0,9,38,0
46,219021,15024,9,44,1
28,119793,0,9,40,0
37,101561,0,11,50,1
43,33310,0,9,40,0
49,84013,0,9,35,0
35,401930,0,9,42,1
37,203828,0,5,40,0
33,134886,0,13,50,1
26,192022,0,13,40,0
24,320615,0,9,40,0
47,148171,0,16,50,1
47,148995,0,13,60,1
76,98695,0,10,20,0
29,266043,0,5,40,0
43,254817,0,10,40,0
48,188694,0,16,40,1
46,142210,0,9,25,0
27,207631,0,3,52,0
63,281025,0,5,32,0
36,235371,0,9,40,0
23,38707,0,10,60,1
37,99233,0,9,40,0
43,343061,4508,4,40,0
46,80057,0,9,40,1
38,238980,0,10,40,0
28,246595,0,9,70,0
41,289669,0,9,40,0
27,72887,0,9,40,0
47,158286,0,14,50,1
51,145166,0,9,50,0
59,62020,0,9,40,0
28,180313,0,13,40,0
22,225515,0,13,40,0
52,146711,0,13,50,1
22,254293,0,8,40,0
63,167967,0,14,46,0
40,308296,0,9,40,0
19,37332,0,9,20,0
63,219337,3471,4,45,0
53,48641,0,8,35,0
38,234901,0,10,40,0
40,273308,0,9,48,0
23,91189,0,10,40,0
30,178587,0,11,38,0
17,239346,0,6,18,0
39,155603,0,10,40,0
33,309582,7298,10,50,1
41,195821,0,16,40,1
46,120902,3103,13,37,1
32,114733,0,13,35,0
19,72355,0,10,20,0
21,161210,0,9,50,0
56,275236,0,13,40,0
40,56795,14084,14,55,1
29,375655,0,13,40,0
21,338162,0,9,37,0
66,216856,0,14,50,0
51,152810,0,9,40,1
36,162651,0,9,40,0
17,276718,0,9,20,0
74,39890,0,10,18,0
48,44907,0,13,45,0
41,82393,0,13,50,0
23,202284,0,13,20,0
49,177114,0,14,60,0
22,175374,0,10,24,0
62,77884,0,3,40,0
32,222900,0,13,50,1
43,187034,0,10,40,0
20,228960,0,10,40,0
17,162205,0,6,15,0
22,207940,0,10,36,0
33,557805,0,11,40,0
29,109989,0,9,40,0
35,181020,0,9,60,0
67,330144,0,11,18,0
53,129301,0,10,45,1
31,176711,0,9,38,0
29,149988,0,10,40,0
60,71683,0,5,49,0
39,113749,0,5,40,0
35,261504,0,9,40,0
28,90547,0,9,23,0
25,135845,0,10,40,0
52,104280,0,10,50,0
70,46577,0,13,6,0
30,127651,0,9,48,1
28,65078,0,9,40,1
50,283676,15024,16,60,1
42,162884,0,9,60,0
39,140854,0,9,50,0
24,283872,0,10,20,0
19,229431,0,10,11,0
31,363130,0,9,18,0
23,53513,0,13,45,0
22,311764,0,7,35,0
74,282553,0,4,40,0
47,337050,0,10,40,0
23,244771,0,10,20,0
34,33117,0,9,40,0
24,108670,0,11,32,0
42,289636,0,9,46,0
18,675421,594,5,40,0
25,249214,0,10,40,0
33,245659,0,10,38,0
33,209101,0,9,40,0
22,460835,0,9,55,0
36,247547,0,9,40,0
30,126242,0,10,40,0
47,251588,0,13,40,1
72,107814,2329,14,60,0
40,195520,0,10,49,0
56,98809,5013,4,45,0
29,57889,0,13,45,1
45,142909,0,9,40,1
47,303637,0,9,49,1
30,201122,0,13,40,1
51,249741,0,10,40,0
41,202168,0,10,60,1
21,126568,0,9,40,0
39,337898,0,13,55,0
28,216604,0,10,14,0
24,478457,0,7,30,0
23,168009,0,6,40,0
47,115070,0,10,40,0
34,180871,0,13,55,0
54,295525,0,10,40,0
36,460437,0,5,40,0
31,137076,0,13,40,0
31,356410,99999,11,40,1
64,191477,0,3,4,0
44,193882,0,15,50,1
49,247043,0,10,40,0
24,163053,0,7,36,0
44,273465,0,12,50,0
41,207578,0,9,40,1
26,117125,0,5,40,0
43,197810,0,14,40,0
43,286750,0,15,99,1
35,261646,0,9,40,0
29,221428,0,8,35,0
33,107417,0,14,40,1
71,94358,0,9,6,0
44,133853,0,10,50,0
24,236601,0,10,43,0
17,150106,0,6,20,0
23,202373,0,9,20,0
24,433580,0,10,40,0
33,114691,0,13,60,1
39,341741,0,1,12,0
29,282389,0,11,70,0
37,128715,0,13,60,1
45,195918,0,9,60,0
25,175382,0,9,45,0
46,113390,0,14,60,0
49,123681,0,12,35,0
65,157403,0,9,50,0
54,217210,0,14,38,1
36,102729,0,9,40,0
42,175935,0,9,40,0
52,140985,99999,13,30,1
29,167716,0,9,99,0
38,237713,0,13,60,0
58,209423,0,2,38,0
79,333230,0,9,6,0
44,55844,0,13,45,1
31,379798,0,10,40,1
39,33355,7298,9,48,1
44,148805,0,9,33,0
28,212563,0,10,25,0
35,126738,0,12,50,0
39,193260,0,10,25,0
44,191893,0,9,24,0
41,171234,0,10,48,0
34,344275,0,9,70,0
35,229328,0,9,40,0
29,183523,0,14,40,1
47,583755,0,9,40,1
23,238917,0,3,40,0
66,97847,0,13,50,0
43,180599,15024,15,60,1
61,29797,0,9,40,0
33,206512,0,10,40,0
60,101198,0,11,20,0
41,103614,0,13,45,1
42,24982,7688,10,40,1
41,221172,0,13,40,0
62,128092,0,9,32,0
51,250423,0,13,50,1
67,176931,0,4,20,0
40,87771,0,9,45,0
27,294451,0,7,40,0
32,188557,0,9,40,0
44,406734,0,14,40,0
69,269499,0,9,8,0
31,166626,0,9,40,1
17,100828,0,7,20,0
39,276559,0,14,45,1
48,83407,0,14,50,1
31,123430,0,7,65,0
23,198861,0,13,40,0
42,193882,0,10,40,1
47,104301,0,7,45,0
27,506436,0,10,40,0
25,161007,0,9,40,0
23,362623,0,6,30,0
20,39477,0,10,40,0
55,76860,0,9,40,0
19,278480,0,10,40,0
28,94128,0,9,40,0
56,157786,0,13,55,1
33,212980,0,9,40,0
72,258761,0,9,40,0
43,475322,0,10,50,1
33,223212,0,10,40,0
23,160968,0,10,10,0
21,163595,0,10,45,0
58,97562,0,9,38,0
36,233533,0,10,60,1
41,64506,0,9,50,0
32,187560,3908,15,40,0
61,213321,0,9,40,0
25,40915,0,13,40,0
22,218415,0,10,50,0
19,93762,0,10,40,0
63,179400,2290,9,20,0
20,281743,0,10,50,0
40,116632,0,13,40,0
31,83413,0,9,40,0
21,206008,0,10,50,0
41,145522,0,13,45,0
40,145504,0,9,40,0
22,298489,0,10,40,0
50,209642,99999,10,55,1
26,118736,0,13,20,0
41,76625,0,12,40,1
33,53042,0,8,40,0
69,182862,15831,9,40,1
41,23646,0,14,40,0
25,60358,0,10,40,0
46,343579,0,13,77,0
24,172169,0,9,50,0
20,184045,0,10,30,0
38,203763,0,9,40,0
22,127185,0,5,40,0
36,190023,0,9,60,1
23,139187,0,7,50,0
40,83953,0,10,50,1
55,98746,0,10,50,1
61,221884,0,10,50,1
22,277700,0,10,20,0
26,121559,0,9,40,0
35,222450,0,9,40,0
57,73309,0,9,55,1
42,157562,0,13,80,1
44,157614,0,9,38,0
37,139770,0,9,35,0
36,85272,0,12,30,1
29,247445,0,9,40,0
47,107231,0,12,65,0
43,245056,0,1,40,0
24,233280,0,12,37,0
38,282461,0,4,35,1
55,186791,0,9,40,0
59,190541,0,9,40,1
49,199448,0,11,40,0
37,202139,0,13,20,0
38,170174,0,6,40,1
27,176683,0,9,40,0
44,124924,0,11,44,0
28,78529,0,10,40,0
42,113461,0,9,40,0
18,245199,0,10,40,0
46,199596,0,10,50,0
51,136060,0,9,40,0
21,99970,0,10,15,0
30,84119,0,9,65,1
51,182985,0,9,40,0
19,136866,0,9,45,0
36,127388,0,12,40,0
36,114605,0,11,40,1
49,208872,0,9,98,0
39,326400,0,14,40,0
47,187581,0,11,48,1
37,221740,0,13,30,1
44,320984,5178,10,60,1
25,177017,0,9,37,0
52,99307,3103,12,48,1
36,112264,0,9,50,0
36,183279,0,9,38,0
26,218782,0,9,40,0
21,38771,0,10,40,0
47,354148,99999,15,48,1
28,96020,0,13,40,0
47,333052,0,13,5,0
39,181553,0,13,55,0
39,301614,0,7,40,0
39,192664,0,10,40,0
30,169002,0,13,40,1
34,108837,0,10,40,1
31,34572,0,13,55,0
35,31095,4101,10,60,0
23,189072,0,13,45,0
68,159191,0,10,40,0
52,125796,0,9,40,0
53,195322,0,10,30,0
30,198953,0,13,40,0
67,366425,99999,16,60,1
28,104024,0,10,40,0
63,96299,0,9,45,1
24,187229,0,9,40,0
68,217424,0,9,24,0
41,210094,0,9,40,0
47,180243,0,13,40,0
24,230126,0,12,40,0
29,274969,0,9,42,0
60,117509,0,5,40,0
19,66619,0,9,37,0
44,29762,0,9,68,0
24,194654,0,9,40,0
44,163985,0,15,32,1
54,105788,0,14,37,1
42,132222,0,13,60,0
32,198068,0,9,40,0
61,225970,0,9,40,1
24,493732,0,2,40,0
69,203313,991,9,18,0
65,167414,0,9,59,1
44,178385,0,14,48,0
72,89299,0,9,16,0
57,134286,0,10,35,0
32,27856,0,10,40,0
50,128143,0,13,50,1
31,177426,0,13,40,0
49,50567,0,10,32,0
32,360593,0,9,30,0
29,159109,0,7,40,0
41,29213,0,10,45,0
32,230912,4865,14,40,0
41,196344,0,2,50,0
33,415706,0,3,40,0
37,166193,0,9,40,0
29,178811,0,11,40,0
39,224541,4386,5,55,0
18,216540,0,7,40,0
28,461929,0,4,40,0
21,346693,0,4,40,0
26,160307,0,14,40,0
60,232337,0,4,40,0
22,214731,0,10,15,0
20,188923,0,10,37,0
47,78022,0,12,50,0
48,449354,4386,9,45,1
34,141058,0,10,62,0
25,248612,0,12,30,0
63,110890,0,14,70,1
35,105994,0,7,40,0
36,23892,0,12,40,1
35,111635,0,9,40,0
51,220001,0,13,40,0
37,216149,0,7,45,0
66,344436,0,9,8,0
69,159522,2964,4,40,0
30,101345,3103,13,55,1
54,159219,99999,15,40,1
47,178341,4064,13,60,0
30,149726,7688,13,40,1
30,342709,0,9,40,0
35,300681,7298,9,35,1
27,216178,0,13,35,0
26,192022,0,13,40,0
37,152909,0,10,60,0
37,214738,0,9,40,0
45,214068,0,16,50,1
24,147719,0,14,20,0
49,214169,0,10,40,1
59,197290,0,5,40,0
24,404416,0,10,40,0
57,346963,0,13,40,1
42,188808,0,13,30,0
56,249368,0,9,70,0
44,185832,7298,9,40,1
28,25864,0,9,35,0
23,434467,0,9,48,0
24,117167,0,10,53,0
66,250226,0,9,16,0
19,127190,0,9,15,0
27,24988,0,11,72,1
45,334039,0,10,40,1
35,455469,0,13,40,1
40,132222,0,9,40,0
26,106950,0,10,40,0
20,103277,0,10,35,0
26,93806,0,10,25,0
34,104509,0,14,40,0
20,362999,0,10,20,0
20,124751,0,10,20,0
43,169203,0,11,35,0
50,169646,0,13,40,0
40,360884,0,10,50,1
26,326033,0,13,80,0
46,57452,0,11,40,1
41,118001,0,7,40,0
43,193882,0,10,50,0
23,224716,0,10,35,0
25,407714,0,9,40,0
34,174215,4787,14,45,1
25,254933,0,7,40,0
36,166697,0,13,40,0
32,328199,0,11,64,0
56,119069,0,13,40,1
29,227890,0,9,40,0
37,51264,0,16,99,1
58,289364,7688,10,45,1
54,206369,5178,9,50,1
45,132563,0,15,40,0
27,53147,0,9,40,0
35,381931,0,9,55,0
56,85018,0,9,40,0
20,121596,2907,10,35,0
30,43953,0,9,40,0
54,343333,0,13,80,1
26,44308,0,13,40,0
37,151835,0,15,45,1
47,343579,0,9,40,0
31,207537,2174,10,52,0
50,145717,0,9,35,0
56,466498,0,11,60,1
28,72443,0,10,60,0
70,170428,0,13,20,0
22,361487,0,9,40,0
44,403782,0,11,45,0
53,136080,0,9,50,0
57,94156,7688,14,84,1
47,169549,0,9,40,1
54,260052,0,14,40,1
44,89172,0,13,50,1
57,215175,0,14,60,0
33,290614,0,9,40,0
31,213002,4650,8,50,0
32,174215,0,10,40,0
32,206541,0,7,50,0
47,165468,7298,9,40,1
53,257940,0,4,40,0
33,214635,0,9,50,0
27,295289,0,10,30,0
37,199816,0,15,50,1
31,206512,0,7,25,0
36,331395,0,11,40,0
40,155767,0,9,40,0
21,174503,0,9,30,0
35,182189,0,14,50,0
29,206351,0,13,40,0
41,343121,0,9,36,0
45,220213,0,9,40,0
44,38122,0,9,45,0
25,48029,0,10,40,1
56,230039,0,4,30,0
70,141742,9386,11,50,1
30,197886,0,13,40,1
24,237262,0,10,35,0
25,250770,0,9,40,0
50,134247,0,10,50,1
20,157332,0,10,25,0
62,103344,0,9,40,0
34,172664,0,9,40,0
63,116993,0,9,40,1
26,278916,0,10,20,0
44,120277,0,9,45,0
59,368005,0,7,40,0
37,196373,0,9,40,1
35,33397,0,9,35,0
30,119422,0,6,40,0
40,155972,7688,9,55,1
38,215419,0,9,36,1
37,280966,0,13,40,1
66,95644,0,13,40,0
24,214956,0,7,45,0
26,113571,0,9,70,0
44,198096,7688,13,40,1
47,80914,0,14,47,1
24,131230,0,10,40,0
36,144524,0,9,40,0
67,231604,0,9,40,1
53,187830,7688,14,35,1
17,209650,0,8,16,0
22,234880,0,10,25,0
27,394927,0,9,40,0
25,169905,0,10,40,0
23,255252,0,10,20,0
24,117959,4386,9,40,1
23,407684,0,5,40,0
31,86150,5178,13,40,1
23,113511,0,9,40,0
31,173350,0,9,30,0
31,168521,0,13,40,0
34,28568,0,9,40,0
61,80896,0,9,45,1
31,139822,0,9,40,1
30,264936,0,13,40,0
27,150025,0,3,40,0
47,343742,0,9,40,0
56,126677,3103,9,40,1
47,273767,0,13,50,0
48,76855,0,10,53,0
43,28451,0,13,37,1
73,187334,0,10,40,0
27,101597,0,9,40,0
39,22463,0,13,40,0
48,102102,0,11,50,1
20,39478,0,10,70,0
33,179708,0,10,40,0
65,153522,0,9,17,0
36,54229,0,12,37,0
39,206951,0,13,40,1
58,143731,0,9,72,1
45,117556,0,10,32,0
46,471990,0,9,46,1
36,148581,0,9,55,1
18,192254,0,10,15,0
45,90533,0,13,45,0
39,451059,0,5,40,0
65,326691,0,10,40,1
45,172111,0,13,60,0
24,585203,7688,13,45,1
47,370119,0,15,50,1
22,32950,0,10,37,0
53,95519,0,9,42,1
23,129980,0,10,40,0
48,164582,7298,10,60,1
21,201179,0,9,40,0
42,190545,0,12,46,0
42,337276,0,10,40,1
28,42003,0,10,40,1
38,186845,0,13,40,0
41,97277,0,11,10,0
46,358533,0,10,40,1
28,365745,0,5,40,0
68,117236,20051,13,45,1
28,134890,0,14,40,0
55,161334,0,9,25,0
30,285855,0,5,40,0
38,181705,0,11,40,0
42,197810,0,10,40,0
60,193235,0,12,24,0
46,247992,0,4,40,0
48,174525,0,2,52,0
50,400630,0,15,36,1
51,98719,0,9,40,0
46,227310,0,10,40,0
55,256526,4865,9,45,0
37,52870,0,13,40,0
35,153832,0,11,35,0
33,128016,0,9,40,0
41,284716,0,9,15,0
23,211345,0,10,40,0
25,190057,0,13,40,0
50,118565,0,7,40,0
36,327435,0,10,40,0
64,96076,0,11,40,1
38,112561,0,13,55,1
38,414791,0,13,42,1
33,206280,0,9,40,0
30,303867,0,9,44,0
47,115971,0,10,40,1
33,160784,0,6,40,0
31,206297,0,9,40,1
26,228457,0,7,40,0
47,201699,0,12,50,1
19,179991,0,9,35,0
54,114674,0,10,40,1
71,229110,0,9,33,0
72,225780,0,16,30,0
31,25216,0,13,40,0
21,224632,0,13,38,0
27,178713,0,7,35,0
42,119941,0,9,40,0
21,91189,0,10,60,0
73,214498,0,4,12,0
51,184542,0,9,40,0
65,78875,2290,10,40,0
32,177695,0,13,45,0
72,131699,0,10,6,0
42,341204,8614,12,40,1
26,108542,0,9,35,0
34,152109,0,9,60,0
56,101338,0,13,40,0
41,281725,0,3,40,0
60,82775,0,10,55,0
52,181132,0,9,40,1
41,175674,0,10,40,1
90,139660,0,10,37,0
45,140664,0,12,55,0
54,240358,0,14,40,0
40,209040,0,13,40,0
23,131230,0,13,50,0
34,198265,3103,10,40,1
39,103710,0,9,60,0
54,192226,0,13,55,1
20,22966,0,10,12,0
23,141272,0,13,30,0
33,202729,0,13,40,1
59,110457,0,13,50,1
41,109539,0,9,40,0
41,152958,0,9,40,1
42,258589,0,9,60,1
80,249983,0,4,24,0
22,103762,0,13,40,0
23,140462,0,9,40,0
36,254493,0,10,44,0
21,383603,0,6,35,0
27,222506,0,13,60,0
53,159849,0,10,35,0
37,115332,0,9,50,0
51,71691,0,13,60,1
40,142886,0,13,40,0
24,218678,0,10,49,0
25,223426,0,11,65,1
39,87556,6849,14,40,0
23,117480,0,6,44,0
65,240166,0,7,35,0
27,152951,0,9,40,0
35,226311,0,13,40,0
36,152744,0,13,40,0
46,117849,99999,14,50,1
35,225860,0,11,40,1
26,109193,0,10,40,0
29,303446,0,13,25,0
30,361497,0,13,72,1
19,223669,0,10,30,0
29,107411,0,15,70,0
30,1184622,0,10,35,0
34,228873,0,13,40,0
31,281540,0,12,45,0
51,144284,0,13,40,1
43,224998,0,13,40,1
37,120074,0,9,40,0
28,410351,0,9,40,0
39,56962,0,10,43,1
49,250821,0,15,48,0
54,298215,0,13,50,1
25,256263,0,12,40,0
59,31359,15024,14,80,1
28,78356,0,14,40,0
18,96869,0,8,40,0
21,124589,0,9,40,0
28,191935,0,12,20,0
39,306646,0,12,50,1
43,344519,0,16,40,1
21,166517,0,9,40,0
30,251120,0,4,38,0
21,143184,0,10,40,0
18,115815,0,7,20,0
46,103540,0,10,40,0
29,253814,0,13,45,0
29,89487,0,9,40,0
26,200681,0,9,40,0
33,110978,0,10,40,0
30,168906,0,10,44,0
36,199739,7298,9,60,1
43,388725,0,10,60,1
48,309212,0,10,40,0
20,411862,0,11,30,0
32,187936,0,6,50,0
48,30840,5013,10,45,0
67,267915,0,9,40,0
37,161111,0,9,10,0
52,305090,0,10,55,0
33,170148,0,9,45,0
46,117310,0,13,21,1
26,97153,5178,12,40,1
52,253784,0,7,20,0
39,318452,0,7,60,0
57,183657,0,10,35,1
33,186824,0,11,40,0
46,74895,0,12,55,0
59,172618,0,6,50,0
49,207677,0,4,70,0
64,163510,0,14,50,1
42,335846,0,13,50,0
23,175778,0,10,20,0
22,177475,0,13,40,0
46,230806,0,10,40,0
53,302847,0,9,35,0
17,94774,0,6,10,0
40,121012,0,15,50,1
43,38946,0,13,50,1
19,102723,0,10,40,0
20,131852,0,9,40,0
59,221417,0,9,40,1
41,99373,0,9,40,0
46,168441,0,10,45,1
35,190226,0,9,40,0
80,138737,0,9,20,0
41,197344,0,9,54,0
68,67791,0,14,45,0
36,185394,0,9,40,0
23,348420,0,13,40,0
28,291789,0,9,50,0
37,154410,0,9,60,1
45,191914,0,9,55,0
45,127948,0,13,40,0
26,104746,5013,9,60,0
24,249909,0,9,50,0
30,157778,0,10,25,1
43,23157,0,14,50,1
22,287988,0,10,20,0
23,163665,0,10,15,0
29,37429,0,9,30,0
23,190483,0,13,20,0
29,360401,0,10,48,0
37,389725,7298,9,40,1
26,32276,0,9,40,0
18,245199,0,6,40,0
23,49296,0,10,40,0
29,324505,0,10,40,0
34,595000,0,14,40,1
53,107123,0,9,40,0
61,133164,0,4,48,0
31,136651,0,9,40,0
23,282579,0,11,56,0
25,203561,0,11,56,1
46,178768,0,9,20,0
24,109813,3137,9,40,0
36,285865,0,13,40,0
42,91468,0,9,40,0
37,403344,0,9,40,0
60,145209,0,9,60,0
58,354024,0,9,40,1
38,165930,0,10,50,0
55,189933,0,6,40,0
37,66686,0,9,40,0
47,174126,0,9,40,0
24,33551,0,10,50,0
21,347292,0,9,40,0
51,279337,0,10,48,0
35,333636,0,9,75,0
27,158156,0,16,70,0
61,190682,0,9,50,0
40,192344,0,13,40,1
29,142712,0,10,40,1
35,138441,0,9,40,0
30,178952,0,9,40,0
35,145308,0,10,40,0
17,94492,0,7,19,0
30,111415,0,9,55,0
34,319165,0,16,50,1
30,37210,0,11,40,0
45,173658,0,10,35,0
41,303510,0,9,40,0
32,114937,6849,13,40,0
33,117779,0,9,46,1
35,269323,0,13,40,1
27,376150,0,10,25,0
21,146499,0,11,40,0
47,118506,0,13,60,0
38,192930,0,9,10,0
43,303155,0,13,50,1
23,203203,0,13,40,0
37,248919,0,2,66,0
29,174163,0,14,40,0
47,216096,0,10,35,0
46,254291,0,10,60,1
49,125892,0,9,40,0
59,109638,0,9,40,1
55,294395,6849,11,40,0
41,144947,0,13,40,0
31,145924,0,10,35,0
40,225978,0,10,40,0
35,38905,0,10,50,0
32,97723,0,9,40,0
20,36235,0,12,40,0
24,335439,0,9,38,0
40,96055,0,9,45,0
39,191227,13550,13,50,1
67,204123,0,13,10,0
53,104413,0,9,20,0
50,20795,0,9,60,1
47,149218,0,9,65,0
73,147703,0,9,15,0
28,136985,0,9,35,0
46,112320,0,13,50,0
44,64632,0,13,55,0
59,308118,0,12,40,1
28,48894,0,9,40,0
25,217006,0,7,40,0
43,86797,0,10,40,0
25,227465,0,9,40,0
32,151773,0,10,45,0
41,212894,0,3,40,0
44,247024,0,13,50,0
41,63596,0,10,32,1
50,164198,15024,12,45,1
42,124692,0,9,40,0
62,67928,0,2,40,0
27,78529,0,9,15,0
33,143653,0,9,30,0
18,198616,594,8,20,0
21,182117,0,12,40,0
17,295308,0,7,20,0
46,346978,0,13,40,0
46,295791,0,9,30,0
23,109952,0,10,60,0
28,222442,0,9,51,0
48,88564,0,4,40,0
24,165474,0,9,39,0
28,114053,0,13,55,0
27,191202,0,9,45,0
47,188386,0,13,45,1
28,216757,0,16,30,0
27,122660,0,13,40,0
53,158746,0,10,40,0
43,32016,0,14,40,1
24,176189,0,9,40,0
37,225385,0,9,40,0
26,167350,3103,10,40,1
39,435638,0,10,40,0
31,254304,0,6,38,0
40,244522,0,14,48,1
50,98350,0,10,40,1
28,224964,0,9,25,0
35,46385,5178,9,90,1
37,118909,0,9,35,0
34,113530,0,13,40,0
41,41090,0,9,60,0
48,123075,0,16,45,1
33,263561,0,9,60,0
63,201700,7298,13,40,1
34,737315,0,15,65,1
42,378384,0,15,60,1
47,123075,0,14,50,1
74,228075,20051,10,25,1
51,240236,0,12,30,0
26,190650,0,13,40,0
36,195565,0,13,40,0
48,365516,0,9,35,0
34,195602,0,9,55,0
60,195409,15024,14,52,1
39,76417,0,14,40,1
52,152811,0,6,40,0
51,78631,0,10,60,0
42,91453,0,13,50,0
37,342642,0,10,40,1
64,190660,0,9,40,1
34,35683,0,10,40,0
39,131239,0,14,40,0
30,188362,5178,9,40,1
26,116044,2907,7,50,0
23,123983,0,11,40,0
31,61898,0,10,40,1
37,189382,0,12,40,0
18,352317,0,10,20,0
42,161510,7298,13,40,1
30,287092,2354,9,40,0
30,268575,0,9,40,0
60,176360,0,13,50,1
42,310632,0,10,40,1
43,92775,0,11,40,0
20,186213,0,10,38,0
26,195994,0,13,40,0
54,138845,0,10,40,0
51,132341,0,9,45,1
64,188659,0,14,20,1
33,226296,0,9,40,0
43,111483,3103,11,40,1
60,298967,0,4,15,0
47,102318,0,9,40,0
27,204648,0,11,40,0
24,174043,0,13,40,0
21,169003,0,8,25,0
40,202168,15024,15,55,1
33,162930,0,13,50,0
22,270436,0,9,40,0
38,312528,0,13,37,0
36,202662,0,14,40,1
31,182246,0,9,45,0
44,151294,0,10,25,0
63,114424,0,10,37,0
52,124993,0,9,55,0
39,237532,0,9,54,1
47,191978,0,10,40,1
20,130840,0,6,40,0
28,30070,0,13,50,0
58,31732,0,10,45,1
50,22418,0,9,40,0
44,858091,0,9,40,0
34,116677,0,10,40,0
36,192939,0,9,60,0
36,172425,0,9,40,1
21,40767,0,10,40,0
52,291096,7298,12,40,1
35,261382,0,13,50,0
33,91811,0,9,40,0
50,145409,15024,13,40,1
